Date,price,bac,meta,msft,spx,amd,crm
02/10/2020,80.3875,34.69,213.06,188.7,3352.09,52.26,189.12
02/07/2020,80.0075,34.61,212.33,183.89,3327.71,49.73,185.72
02/06/2020,81.3025,34.67,210.85,183.63,3345.78,49.32,186.73
02/05/2020,80.3625,34.71,210.11,179.9,3334.69,49.84,185.49
02/04/2020,79.7125,33.62,209.83,180.12,3297.59,49.45,188.34
02/03/2020,77.165,32.97,204.19,174.38,3248.92,48.02,185.42
01/31/2020,77.3775,32.83,201.91,170.23,3225.52,47.0,182.31
01/30/2020,80.9675,33.48,209.53,172.78,3283.66,48.78,185.67
01/29/2020,81.085,33.01,223.23,168.04,3273.4,47.51,181.77
01/28/2020,79.4225,33.24,217.79,165.46,3276.24,50.53,182.85
01/27/2020,77.2375,32.85,214.87,162.28,3243.63,49.26,180.71
01/24/2020,79.5775,33.54,217.94,165.04,3295.47,50.35,182.11
01/23/2020,79.8075,34.12,219.76,166.72,3325.54,51.71,183.98
01/22/2020,79.425,34.36,221.32,165.7,3321.75,51.43,182.75
01/21/2020,79.1425,34.26,221.44,166.5,3320.79,51.05,185.27
01/17/2020,79.6825,34.71,222.14,167.1,3329.62,50.93,182.23
01/16/2020,78.81,34.72,221.77,166.17,3316.81,49.77,182.69
01/15/2020,77.835,34.67,221.15,163.18,3289.29,48.545,181.06
01/14/2020,78.17,35.32,219.06,162.13,3283.15,48.21,182.12
01/13/2020,79.24,35.06,221.91,163.28,3288.13,48.745,183.85
01/10/2020,77.5825,34.74,218.06,161.34,3265.35,48.165,180.2
01/09/2020,77.4075,35.03,218.3,162.09,3274.7,48.97,179.6
01/08/2020,75.7975,34.97,215.22,160.09,3253.05,47.83,177.33
01/07/2020,74.5975,34.62,213.06,157.58,3237.18,48.25,176.0
01/06/2020,74.95,34.85,212.6,159.03,3246.28,48.39,173.45
01/03/2020,74.3575,34.9,208.67,158.62,3234.85,48.6,166.17
01/02/2020,75.0875,35.64,209.78,160.62,3257.85,49.1,166.99
12/31/2019,73.4125,35.22,205.25,157.7,3230.78,45.86,162.64
12/30/2019,72.88,35.15,204.41,157.59,3221.29,45.52,162.44
12/27/2019,72.45,35.35,208.1,158.96,3240.02,46.18,164.98
12/26/2019,72.4775,35.52,207.79,158.67,3239.91,46.63,164.51
12/24/2019,71.0675,35.22,205.12,157.38,3223.38,46.54,163.25
12/23/2019,71.0,35.17,206.18,157.41,3224.01,45.46,163.74
12/20/2019,69.86,34.96,206.3,157.41,3221.22,44.15,164.55
12/19/2019,70.005,34.95,206.06,155.71,3205.37,42.83,163.33
12/18/2019,69.935,35.11,202.5,154.37,3191.14,42.3,161.48
12/17/2019,70.1025,35.04,198.39,154.69,3192.52,42.77,161.63
12/16/2019,69.965,34.7,197.92,155.53,3191.45,42.35,161.96
12/13/2019,68.7875,34.44,194.11,154.53,3168.8,41.15,161.13
12/12/2019,67.865,34.68,196.75,153.24,3168.57,42.59,158.59
12/11/2019,67.6925,33.64,202.26,151.7,3141.63,39.47,156.39
12/10/2019,67.12,33.53,200.87,151.13,3132.52,39.44,156.4
12/09/2019,66.73,33.51,201.34,151.36,3135.96,38.93,157.48
12/06/2019,67.6775,33.67,201.05,151.75,3145.91,39.63,158.01
12/05/2019,66.395,33.09,199.36,149.93,3117.43,39.62,158.22
12/04/2019,65.435,33.15,198.71,149.85,3112.76,39.69,156.43
12/03/2019,64.8625,32.84,198.82,149.31,3093.2,38.9,161.57
12/02/2019,66.04,33.43,199.7,149.55,3113.87,38.73,161.0
11/29/2019,66.8125,33.32,201.64,151.38,3140.98,39.15,162.89
11/27/2019,66.96,33.42,202.0,152.32,3153.63,39.41,161.51
11/26/2019,66.0725,33.35,198.97,152.03,3140.52,38.99,162.54
11/25/2019,66.5925,33.47,199.79,151.23,3133.64,39.79,161.71
11/22/2019,65.445,33.18,198.82,149.59,3110.29,39.15,162.81
11/21/2019,65.5025,32.84,197.93,149.48,3103.54,39.52,162.88
11/20/2019,65.7975,32.69,197.51,149.62,3108.46,40.98,164.2
11/19/2019,66.5725,32.94,199.32,150.39,3120.18,41.29,163.96
11/18/2019,66.775,32.96,197.4,150.34,3122.03,39.88,162.77
11/15/2019,66.44,32.93,195.1,149.97,3120.46,38.56,163.21
11/14/2019,65.66,32.7,193.15,148.06,3096.63,38.35,163.05
11/13/2019,66.1175,32.79,193.19,147.31,3094.04,37.52,162.6
11/12/2019,65.49,33.09,194.47,147.07,3091.84,36.71,162.86
11/11/2019,65.55,33.18,189.61,146.11,3087.01,36.31,161.78
11/08/2019,65.035,33.26,190.84,145.96,3093.08,36.29,161.11
11/07/2019,64.8575,33.23,190.42,144.26,3085.18,36.28,159.5
11/06/2019,64.31,32.79,191.55,144.06,3076.78,35.93,158.93
11/05/2019,64.2825,32.82,194.32,144.46,3074.62,36.15,158.15
11/04/2019,64.375,32.4,194.72,144.55,3078.27,36.29,157.6
11/01/2019,63.955,31.8,193.62,143.72,3066.91,34.89,159.74
10/31/2019,62.19,31.27,191.65,143.37,3037.56,33.93,156.49
10/30/2019,60.815,31.62,188.25,144.61,3046.77,33.13,158.28
10/29/2019,60.8225,32.07,189.31,142.83,3036.89,33.03,155.09
10/28/2019,62.2625,31.84,189.4,144.19,3039.42,33.69,154.79
10/25/2019,61.645,31.72,187.89,140.73,3022.55,32.71,150.49
10/24/2019,60.895,31.36,186.38,139.94,3010.29,31.72,148.12
10/23/2019,60.795,31.42,186.15,137.24,3004.52,31.36,145.13
10/22/2019,59.99,31.2,182.34,136.37,2995.99,31.51,142.33
10/21/2019,60.1275,31.02,189.76,138.43,3006.72,32.03,144.55
10/18/2019,59.1025,30.35,185.85,137.41,2986.2,30.97,144.09
10/17/2019,58.82,30.26,190.39,139.69,2997.95,31.14,146.17
10/16/2019,58.5925,30.17,189.55,140.41,2989.69,30.81,146.97
10/15/2019,58.83,29.73,188.89,141.575,2995.68,30.72,152.74
10/14/2019,58.9675,29.14,183.28,139.55,2966.15,30.53,149.37
10/11/2019,59.0525,28.91,184.19,139.68,2970.27,29.75,149.37
10/10/2019,57.5225,28.45,180.03,139.1,2938.13,28.38,146.41
10/09/2019,56.7575,27.89,179.85,138.24,2919.4,28.46,147.05
10/08/2019,56.1,27.63,177.75,135.67,2893.06,28.23,145.91
10/07/2019,56.765,28.31,179.68,137.12,2938.79,28.93,148.8
10/04/2019,56.7525,28.37,180.45,138.12,2952.01,29.01,148.03
10/03/2019,55.205,27.81,179.38,136.28,2910.63,28.68,147.0
10/02/2019,54.74,27.84,174.6,134.65,2887.61,28.31,144.22
10/01/2019,56.1475,28.44,175.81,137.07,2940.25,28.76,147.69
09/30/2019,55.9925,29.17,178.08,139.03,2976.74,28.99,148.44
09/27/2019,54.705,29.35,177.1,137.73,2961.79,28.72,148.26
09/26/2019,54.9725,29.13,180.11,139.54,2977.62,29.47,152.34
09/25/2019,55.2575,29.25,182.8,139.36,2984.87,29.54,152.99
09/24/2019,54.42,28.94,181.28,137.38,2966.6,29.52,152.05
09/23/2019,54.68,29.52,186.82,139.14,2991.78,30.64,154.65
09/20/2019,54.4325,29.59,189.93,139.44,2992.07,30.05,155.2
09/19/2019,55.24,29.82,190.14,141.07,3006.79,30.29,153.6
09/18/2019,55.6925,30.0,188.14,138.52,3006.73,30.42,152.77
09/17/2019,55.175,29.94,188.08,137.39,3005.7,30.99,152.82
09/16/2019,54.975,30.13,186.22,136.33,2997.96,30.83,153.01
09/13/2019,54.6875,30.17,187.19,137.32,3007.39,30.69,152.98
09/12/2019,55.7713,29.67,187.47,137.52,3009.57,30.21,154.75
09/11/2019,55.8975,29.46,188.49,136.12,3000.93,29.76,154.09
09/10/2019,54.175,29.35,186.17,136.08,2979.39,30.23,149.65
09/09/2019,53.5425,28.63,188.76,137.52,2978.43,30.5,149.54
09/06/2019,53.315,27.73,187.49,139.1,2978.71,30.56,151.07
09/05/2019,53.32,28.12,190.9,140.05,2976.0,31.5,153.77
09/04/2019,52.2975,27.49,187.14,137.63,2937.78,30.95,152.46
09/03/2019,51.425,27.05,182.39,136.04,2906.27,30.9,152.73
08/30/2019,52.185,27.51,185.67,137.86,2926.46,31.45,156.07
08/29/2019,52.2525,27.33,185.57,138.12,2924.58,31.45,155.93
08/28/2019,51.3825,26.85,181.76,135.56,2887.94,30.78,151.83
08/27/2019,51.04,26.47,181.3,135.74,2869.16,30.2,153.57
08/26/2019,51.6225,26.78,180.36,135.45,2878.38,30.28,155.14
08/23/2019,50.66,26.47,177.75,133.39,2847.11,29.54,151.57
08/22/2019,53.115,27.19,182.04,137.78,2922.95,31.9,148.24
08/21/2019,53.16,26.93,183.55,138.79,2924.43,31.7,147.38
08/20/2019,52.59,26.72,183.81,137.26,2900.51,30.72,145.54
08/19/2019,52.5875,27.27,186.17,138.41,2923.65,31.48,143.67
08/16/2019,51.625,27.03,183.7,136.13,2888.68,31.18,143.89
08/15/2019,50.435,26.25,182.59,133.68,2847.6,29.67,142.13
08/14/2019,50.6875,26.42,179.71,133.98,2840.6,30.24,139.72
08/13/2019,52.2425,27.72,188.45,138.6,2926.32,32.11,143.88
08/12/2019,50.12,27.64,185.37,135.79,2883.09,32.43,140.72
08/09/2019,50.2475,28.33,187.85,137.71,2918.65,34.19,143.37
08/08/2019,50.8575,28.38,190.16,138.89,2938.09,33.92,143.82
08/07/2019,49.76,27.89,185.15,135.28,2883.98,29.19,141.64
08/06/2019,49.25,28.42,184.51,134.69,2881.77,28.86,142.8
08/05/2019,48.335,28.08,181.73,132.21,2844.74,27.99,142.82
08/02/2019,51.005,29.38,189.02,136.9,2932.05,29.44,145.7
08/01/2019,52.1075,29.49,192.73,138.06,2953.56,29.86,150.81
07/31/2019,53.26,30.68,194.23,136.27,2980.38,30.45,154.5
07/30/2019,52.195,30.89,197.04,140.35,3013.18,33.87,156.96
07/29/2019,52.42,30.52,195.94,141.03,3020.97,33.48,156.21
07/26/2019,51.935,30.77,199.75,141.34,3025.86,34.02,159.97
07/25/2019,51.755,30.34,200.71,140.19,3003.67,33.67,159.35
07/24/2019,52.1675,30.67,204.66,140.72,3019.56,34.11,159.75
07/23/2019,52.21,30.25,202.36,139.29,3005.47,33.49,156.25
07/22/2019,51.805,29.57,202.32,138.43,2985.03,32.85,157.7
07/19/2019,50.6475,29.4,198.36,136.62,2976.61,32.51,156.75
07/18/2019,51.415,29.48,200.78,136.42,2995.11,33.0,157.98
07/17/2019,50.8375,29.19,201.8,136.27,2984.42,33.6,158.24
07/16/2019,51.125,28.99,203.84,137.08,3004.04,33.85,157.13
07/15/2019,51.3025,29.22,203.91,138.9,3014.3,34.39,159.65
07/12/2019,50.825,29.45,204.87,138.9,3013.77,33.21,158.08
07/11/2019,50.4375,29.36,201.23,138.4,2999.91,33.06,158.9
07/10/2019,50.8075,29.02,202.73,137.85,2993.07,33.79,156.27
07/09/2019,50.31,29.35,199.21,136.46,2979.63,33.15,153.95
07/08/2019,50.005,29.2,195.76,136.96,2975.95,32.04,152.81
07/05/2019,51.0575,29.26,196.4,137.06,2990.41,31.5,154.58
07/03/2019,51.1025,29.05,197.2,137.46,2995.82,31.19,155.59
07/02/2019,50.6825,29.15,195.0,136.58,2973.01,31.24,154.12
07/01/2019,50.3875,29.42,193.0,135.68,2964.33,31.2,154.06
06/28/2019,49.48,29.0,193.0,133.96,2941.76,30.37,151.73
06/27/2019,49.935,28.21,189.5,134.15,2924.92,30.74,150.69
06/26/2019,49.95,27.91,187.66,133.93,2913.78,29.92,149.04
06/25/2019,48.8925,27.76,188.84,133.43,2917.38,28.86,149.34
06/24/2019,49.645,27.98,192.6,137.78,2945.35,29.26,152.56
06/21/2019,49.695,28.12,191.14,136.97,2950.46,29.1,156.84
06/20/2019,49.865,28.27,189.53,136.95,2954.18,30.01,157.2
06/19/2019,49.4675,28.32,187.48,135.69,2926.46,30.5,154.14
06/18/2019,49.6125,28.62,188.47,135.16,2917.75,30.45,150.59
06/17/2019,48.4725,27.93,189.01,132.85,2889.67,29.2,150.29
06/14/2019,48.185,28.04,181.33,132.45,2886.98,30.36,150.01
06/13/2019,48.5375,27.94,177.47,132.32,2891.64,31.39,151.34
06/12/2019,48.5475,27.95,175.04,131.49,2879.84,32.18,151.28
06/11/2019,48.7025,28.24,178.1,132.1,2885.72,32.41,150.15
06/10/2019,48.145,28.07,174.82,132.6,2886.73,33.23,152.79
06/07/2019,47.5375,27.53,173.35,131.4,2873.34,32.41,161.27
06/06/2019,46.305,27.88,168.33,127.82,2843.49,31.82,159.31
06/05/2019,45.635,27.91,168.17,125.83,2826.15,29.5,158.44
06/04/2019,44.91,27.92,167.5,123.16,2803.27,29.57,150.81
06/03/2019,43.325,26.68,164.15,119.84,2744.45,27.58,145.1
05/31/2019,43.7675,26.6,177.47,123.68,2752.06,27.41,151.41
05/30/2019,44.575,27.16,183.01,125.73,2788.86,28.03,155.66
05/29/2019,44.345,27.75,182.19,124.94,2783.02,28.09,152.89
05/28/2019,44.5575,27.9,184.31,126.16,2802.39,29.03,155.19
05/24/2019,44.7425,28.18,181.06,126.24,2826.06,26.44,154.51
05/23/2019,44.915,27.76,180.87,126.18,2822.24,26.36,153.71
05/22/2019,45.695,28.49,185.32,127.67,2856.27,27.41,157.64
05/21/2019,46.65,28.69,184.82,126.9,2864.36,27.35,155.78
05/20/2019,45.7725,28.4,182.72,126.22,2840.23,26.68,155.98
05/17/2019,47.25,28.4,185.3,128.07,2859.53,27.5,154.57
05/16/2019,47.52,28.59,186.99,128.93,2876.32,28.01,158.48
05/15/2019,47.73,28.29,186.27,126.02,2850.96,27.58,155.06
05/14/2019,47.165,28.62,180.73,124.73,2834.41,27.32,158.07
05/13/2019,46.43,28.25,181.54,123.35,2811.87,26.24,153.15
05/10/2019,49.295,29.58,188.34,127.13,2881.4,27.96,159.94
05/09/2019,50.18,29.71,188.65,125.5,2870.72,27.21,156.31
05/08/2019,50.725,29.8,189.54,125.51,2879.42,27.09,156.86
05/07/2019,50.715,29.92,189.77,125.52,2884.05,26.66,156.9
05/06/2019,52.12,30.47,193.88,128.15,2932.47,27.42,162.5
05/03/2019,52.9375,30.71,195.47,128.9,2945.64,28.22,163.34
05/02/2019,52.2875,30.5,192.53,126.21,2917.52,28.29,161.83
05/01/2019,52.63,30.26,193.03,127.88,2923.73,26.81,162.15
04/30/2019,50.1675,30.58,193.4,130.6,2945.83,27.63,165.35
04/29/2019,51.1525,30.77,194.78,129.77,2943.03,27.69,165.36
04/26/2019,51.075,30.35,191.49,129.89,2939.88,27.88,165.96
04/25/2019,51.32,30.08,193.26,129.15,2926.17,27.66,163.09
04/24/2019,51.79,30.02,182.58,125.01,2927.25,28.46,159.56
04/23/2019,51.87,30.07,183.78,125.44,2933.68,27.97,161.23
04/22/2019,51.1325,30.05,181.44,123.76,2907.97,28.18,158.76
04/18/2019,50.965,30.03,178.28,123.37,2905.03,27.68,155.99
04/17/2019,50.7825,30.03,178.78,121.77,2900.45,27.49,155.34
04/16/2019,49.8125,29.88,178.87,120.77,2907.06,27.93,158.69
04/15/2019,49.8075,29.84,179.65,121.05,2905.58,27.33,160.09
04/12/2019,49.7175,30.17,179.1,120.95,2907.41,27.85,160.71
04/11/2019,49.7375,29.07,177.51,120.33,2888.32,27.79,160.73
04/10/2019,50.155,29.07,177.82,120.19,2888.21,27.83,160.24
04/09/2019,49.875,28.89,177.58,119.28,2878.2,27.24,156.97
04/08/2019,50.025,29.17,174.93,119.93,2895.77,28.53,158.47
04/05/2019,49.25,29.08,175.72,119.89,2892.74,28.98,158.56
04/04/2019,48.9225,29.15,176.02,119.36,2879.39,29.09,158.52
04/03/2019,48.8375,28.84,173.54,119.97,2873.4,29.02,162.62
04/02/2019,48.505,28.87,174.2,119.19,2867.24,26.75,160.51
04/01/2019,47.81,28.54,168.7,119.02,2867.19,26.36,161.18
03/29/2019,47.4875,27.59,166.69,117.94,2834.4,25.52,158.37
03/28/2019,47.18,27.33,165.55,116.93,2815.44,25.06,155.18
03/27/2019,47.1175,27.03,165.87,116.77,2805.37,24.89,155.12
03/26/2019,46.6975,27.21,167.68,117.91,2818.46,25.69,159.4
03/25/2019,47.185,26.84,166.29,117.66,2798.36,25.97,160.88
03/22/2019,47.7625,27.01,164.34,117.05,2800.71,26.37,161.5
03/21/2019,48.7725,28.18,166.08,120.22,2854.88,27.89,166.95
03/20/2019,47.04,28.64,165.44,117.52,2824.23,25.7,163.51
03/19/2019,46.6325,29.65,161.57,117.65,2832.57,26.0,163.93
03/18/2019,47.005,29.82,160.47,117.57,2832.94,23.25,161.95
03/15/2019,46.53,29.3,165.98,115.91,2822.48,23.29,161.51
03/14/2019,45.9325,29.46,170.17,114.59,2808.48,22.82,160.67
03/13/2019,45.4275,29.29,173.37,114.5,2810.92,23.38,159.81
03/12/2019,45.2275,28.94,171.92,113.62,2791.52,23.49,158.28
03/11/2019,44.725,28.94,172.07,112.83,2783.3,22.96,157.65
03/08/2019,43.2275,28.65,169.6,110.51,2743.07,22.01,155.06
03/07/2019,43.125,28.55,169.13,110.39,2748.93,22.08,155.6
03/06/2019,43.63,28.84,172.51,111.75,2771.45,22.41,156.79
03/05/2019,43.8825,29.08,171.26,111.7,2789.65,23.5,156.97
03/04/2019,43.9625,29.03,167.37,112.26,2792.81,23.37,158.5
03/01/2019,43.7425,29.31,162.28,112.53,2803.69,23.68,164.53
02/28/2019,43.2875,29.08,161.45,112.03,2784.49,23.53,163.65
02/27/2019,43.7175,29.53,162.81,112.17,2792.38,23.48,163.12
02/26/2019,43.5825,29.29,164.13,112.36,2793.9,24.21,163.0
02/25/2019,43.5575,29.27,164.62,111.59,2796.11,24.71,161.36
02/22/2019,43.2425,29.08,161.89,110.97,2792.67,24.36,161.31
02/21/2019,42.765,29.29,160.04,109.41,2774.88,23.92,159.63
02/20/2019,43.0075,29.41,162.56,107.15,2784.7,23.95,158.54
02/19/2019,42.7325,29.13,162.29,108.17,2779.76,23.95,160.61
02/15/2019,42.605,29.11,162.5,108.22,2775.6,23.68,159.05
02/14/2019,42.7,28.39,163.95,106.9,2745.73,23.13,159.47
02/13/2019,42.545,28.7,164.07,106.81,2753.03,22.85,160.4
02/12/2019,42.7225,28.69,165.04,106.89,2744.73,22.82,162.79
02/11/2019,42.3575,28.41,165.79,105.25,2709.8,22.96,159.91
02/08/2019,42.6025,28.29,167.33,105.67,2707.88,23.05,156.67
02/07/2019,42.735,28.24,166.38,105.27,2706.05,22.67,154.93
02/06/2019,43.56,28.73,170.49,106.03,2731.61,23.26,158.13
02/05/2019,43.545,28.78,171.16,107.22,2737.7,23.31,158.99
02/04/2019,42.8125,28.88,169.25,105.74,2724.87,24.13,157.72
02/01/2019,41.63,28.38,165.71,102.78,2706.53,24.51,155.87
01/31/2019,41.61,28.47,166.69,104.43,2704.1,24.41,151.97
01/30/2019,41.3125,29.07,150.42,106.38,2681.05,23.09,149.16
01/29/2019,38.67,29.39,144.19,102.94,2640.0,19.25,145.18
01/28/2019,39.075,29.63,147.47,105.08,2643.85,20.18,147.33
01/25/2019,39.44,29.58,149.01,107.17,2664.76,21.93,149.74
01/24/2019,38.175,29.08,145.83,106.2,2642.33,20.85,146.87
01/23/2019,38.48,28.92,144.3,106.71,2638.7,19.8,149.75
01/22/2019,38.325,29.09,147.57,105.68,2632.9,19.76,148.95
01/18/2019,39.205,29.3,150.04,107.71,2670.71,20.77,152.51
01/17/2019,38.965,28.99,148.3,106.12,2635.96,20.25,149.82
01/16/2019,38.735,28.45,147.54,105.38,2616.1,19.73,148.54
01/15/2019,38.2675,26.55,148.95,105.01,2610.3,20.38,149.19
01/14/2019,37.5,26.37,145.39,102.05,2582.61,20.23,146.05
01/11/2019,38.0725,26.03,143.8,102.8,2596.26,20.27,147.55
01/10/2019,38.45,25.73,144.2,103.6,2596.64,19.74,147.04
01/09/2019,38.3275,25.76,144.23,104.27,2584.96,20.19,145.99
01/08/2019,37.6875,25.51,142.53,102.8,2574.41,20.75,145.72
01/07/2019,36.9825,25.56,138.05,102.06,2549.69,20.57,142.22
01/04/2019,37.065,25.58,137.95,101.93,2531.94,19.0,137.96
01/03/2019,35.5475,24.56,131.74,97.4,2447.89,17.05,130.4
01/02/2019,39.48,24.96,135.68,101.12,2510.03,18.83,135.55
12/31/2018,39.435,24.64,131.09,101.57,2506.85,18.46,136.97
12/28/2018,39.0575,24.39,133.2,100.39,2485.74,17.82,134.68
12/27/2018,39.0375,24.37,134.52,101.18,2488.83,17.49,135.2
12/26/2018,39.2925,24.11,134.18,100.56,2467.7,17.9,130.84
12/24/2018,36.7075,22.73,124.06,94.13,2351.1,16.65,121.33
12/21/2018,37.6825,23.37,124.95,98.23,2416.62,16.93,122.91
12/20/2018,39.2075,24.11,133.4,101.51,2467.42,17.94,127.73
12/19/2018,40.2225,24.18,133.24,103.69,2506.96,18.16,131.16
12/18/2018,41.5175,24.47,143.66,103.97,2546.16,19.5,132.32
12/17/2018,40.985,24.47,140.19,102.89,2545.94,18.83,130.83
12/14/2018,41.37,24.48,144.06,106.03,2599.95,19.9,137.04
12/13/2018,42.7375,24.4,145.01,109.45,2650.54,19.86,141.14
12/12/2018,42.275,24.52,144.5,109.08,2651.07,20.48,140.09
12/11/2018,42.1575,24.58,142.08,108.59,2636.78,19.98,136.79
12/10/2018,42.4,24.76,141.85,107.59,2637.72,19.99,137.27
12/07/2018,42.1225,25.43,137.42,104.82,2633.08,19.46,135.95
12/06/2018,43.68,26.28,139.63,109.19,2695.95,21.3,142.06
12/04/2018,44.1725,26.99,137.93,108.52,2700.06,21.12,139.24
12/03/2018,46.205,28.54,141.09,112.09,2790.37,23.71,144.15
11/30/2018,44.645,28.4,140.61,110.89,2760.17,21.3,142.76
11/29/2018,44.8875,28.04,138.68,110.19,2737.76,21.43,139.72
11/28/2018,45.235,28.43,136.76,111.12,2743.79,21.34,140.64
11/27/2018,43.56,27.74,135.0,107.14,2682.17,21.05,127.54
11/26/2018,43.655,27.56,136.38,106.47,2673.45,20.08,126.41
11/23/2018,43.0725,26.97,131.73,103.07,2632.56,19.38,122.03
11/21/2018,44.195,27.27,134.82,103.11,2649.93,18.73,123.59
11/20/2018,44.245,27.38,132.43,101.71,2641.89,19.21,120.67
11/19/2018,46.465,27.75,131.55,104.62,2690.73,19.11,121.01
11/16/2018,48.3825,27.75,139.53,108.29,2736.27,20.66,132.55
11/15/2018,47.8525,27.9,143.85,107.28,2730.2,21.49,132.49
11/14/2018,46.7,27.21,144.22,104.97,2701.58,20.81,129.35
11/13/2018,48.0575,27.76,142.16,106.94,2722.18,19.61,132.16
11/12/2018,48.5425,27.75,141.55,106.87,2726.22,19.03,130.5
11/09/2018,51.1175,28.52,144.96,109.57,2781.01,21.03,136.92
11/08/2018,52.1225,28.87,147.87,111.75,2806.83,21.2,141.87
11/07/2018,52.4875,28.54,151.53,111.96,2813.89,21.84,141.79
11/06/2018,50.9425,28.21,149.94,107.72,2755.45,20.68,133.95
11/05/2018,50.3975,28.06,148.68,107.51,2738.31,19.9,135.44
11/02/2018,51.87,27.89,150.35,106.16,2723.06,20.23,136.79
11/01/2018,55.555,27.81,151.75,105.92,2740.37,20.22,139.59
10/31/2018,54.715,27.5,151.79,106.81,2711.74,18.21,137.24
10/30/2018,53.325,26.78,146.22,103.73,2682.63,17.2,132.17
10/29/2018,53.06,26.61,142.09,103.85,2641.25,16.85,130.99
10/26/2018,54.075,26.39,145.37,106.96,2658.69,17.63,135.52
10/25/2018,54.95,26.59,150.95,108.3,2705.57,19.27,140.8
10/24/2018,53.7725,26.19,146.04,102.32,2656.1,22.79,133.26
10/23/2018,55.6825,27.02,154.39,108.1,2740.69,25.09,140.66
10/22/2018,55.1625,27.38,154.78,109.63,2755.88,25.03,142.95
10/19/2018,54.8275,28.32,154.05,108.66,2767.78,23.66,140.49
10/18/2018,54.005,28.25,154.92,108.5,2768.78,26.62,142.84
10/17/2018,55.2975,28.9,159.42,110.71,2809.21,27.3,147.01
10/16/2018,55.5375,28.53,158.78,111.0,2809.92,28.18,147.44
10/15/2018,54.34,27.92,153.52,107.6,2750.79,26.26,141.95
10/12/2018,55.5275,28.46,153.74,109.57,2767.13,26.34,146.74
10/11/2018,53.6125,28.36,153.35,105.91,2728.37,25.3,139.24
10/10/2018,54.09,29.24,151.38,106.16,2785.68,25.0,137.81
10/09/2018,56.7175,29.98,157.9,112.26,2880.34,27.24,148.5
10/08/2018,55.9425,30.27,157.25,110.85,2884.43,26.46,148.65
10/05/2018,56.0725,30.23,157.33,112.13,2885.57,27.35,155.07
10/04/2018,56.9975,30.43,158.85,112.79,2901.61,27.78,154.9
10/03/2018,58.0175,30.0,162.43,115.17,2925.51,28.43,159.1
10/02/2018,57.32,29.58,159.33,115.15,2923.43,29.02,157.26
10/01/2018,56.815,29.65,162.44,115.61,2924.59,31.42,159.86
09/28/2018,56.435,29.46,164.46,114.37,2913.98,30.89,159.03
09/27/2018,56.2375,29.94,168.84,114.41,2914.0,32.59,160.43
09/26/2018,55.105,30.13,166.95,113.98,2905.97,32.19,158.33
09/25/2018,55.5475,30.67,164.91,114.45,2915.56,32.57,158.87
09/24/2018,55.1975,30.74,165.41,114.67,2919.37,32.61,158.78
09/21/2018,54.415,31.03,162.93,114.26,2929.67,31.02,155.52
09/20/2018,55.0075,31.19,166.02,113.57,2930.75,31.18,155.5
09/19/2018,54.5925,31.0,163.06,111.7,2907.95,31.21,152.9
09/18/2018,54.56,30.21,160.3,113.21,2904.31,31.93,156.0
09/17/2018,54.47,30.28,160.58,112.14,2888.8,32.43,154.92
09/14/2018,55.96,30.37,162.32,113.37,2904.98,32.72,157.49
09/13/2018,56.6025,30.14,161.36,112.91,2904.18,30.48,158.18
09/12/2018,55.2675,30.43,162.0,111.71,2888.92,32.21,155.37
09/11/2018,55.9625,30.85,165.94,111.24,2887.89,30.1,152.84
09/10/2018,54.5825,30.82,164.18,109.38,2877.13,29.89,151.32
09/07/2018,55.325,30.86,163.04,108.21,2871.68,27.38,150.43
09/06/2018,55.775,30.85,162.53,108.74,2878.05,27.84,148.83
09/05/2018,56.7175,31.18,167.18,108.49,2888.6,28.51,148.65
09/04/2018,57.09,31.14,171.16,111.71,2896.72,28.06,153.21
08/31/2018,56.9075,30.93,175.73,112.33,2901.52,25.17,152.68
08/30/2018,56.2575,31.01,177.64,111.95,2901.13,24.89,152.14
08/29/2018,55.745,31.14,175.9,112.02,2914.04,25.2,154.8
08/28/2018,54.925,31.27,176.26,110.26,2897.52,25.05,152.99
08/27/2018,54.485,31.31,177.46,109.6,2896.74,25.26,151.68
08/24/2018,54.04,30.89,174.645,108.4,2874.69,23.98,152.3
08/23/2018,53.8725,30.84,172.9,107.56,2856.98,22.29,147.83
08/22/2018,53.7625,30.98,173.64,107.06,2861.82,20.9,146.46
08/21/2018,53.76,31.02,172.62,105.98,2862.96,20.4,145.53
08/20/2018,53.865,30.87,172.5,106.87,2857.05,19.98,145.71
08/17/2018,54.395,30.74,173.8,107.58,2850.13,19.77,145.02
08/16/2018,53.33,30.72,174.7,107.64,2840.69,19.33,145.73
08/15/2018,52.56,30.36,179.53,107.66,2818.37,19.7,145.04
08/14/2018,52.4375,30.79,181.11,109.56,2839.96,20.02,146.57
08/13/2018,52.2175,30.48,180.05,108.21,2821.93,19.73,144.45
08/10/2018,51.8825,31.19,180.26,109.0,2833.28,19.06,145.51
08/09/2018,52.22,31.6,183.09,109.67,2853.58,19.1,145.82
08/08/2018,51.8125,31.8,185.18,109.49,2857.7,19.58,145.17
08/07/2018,51.7775,31.51,183.81,108.88,2858.45,19.56,144.44
08/06/2018,52.2675,31.52,185.69,108.13,2850.4,19.43,142.71
08/03/2018,51.9975,31.51,177.78,108.04,2840.35,18.49,141.04
08/02/2018,51.8475,31.28,176.37,107.57,2827.22,18.79,141.14
